Series Name,Series Code,Country Name,Country Code,1990,2000,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Israel,ISR,7.315199194,8.582089424,2.237603175,4.459782719,4.346931167,4.003898622,3.710496328,-2.021615482,9.388374034,6.263263438,1.826520495,0.871968424
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Italy,ITA,1.985774918,3.882098851,0.885667635,1.236221085,1.603699953,0.826646712,0.429162534,-8.868221222,8.931062108,4.821176699,0.715372501,0.72579238
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jamaica,JAM,4.200535115,0.878703548,0.921487125,1.375223064,0.997123062,1.889923681,0.892291654,-9.920322451,4.6014245,5.221519852,2.604663055,-0.718806912
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Japan,JPN,4.840929057,2.764647551,1.560626697,0.753826746,1.675331752,0.643391024,-0.402169201,-4.168764571,2.696574042,0.941998775,1.475034811,0.083698564
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jordan,JOR,-0.275903908,4.245711921,2.496528793,1.994180849,2.473598154,1.919070913,1.751240779,-1.102751883,3.65564359,2.647435149,2.884083393,2.488894096
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kazakhstan,KAZ,..,9.800000002,1.200000001,1.099999999,4.100000003,4.099999993,4.500000001,-2.499999996,4.299999997,3.2,5.1,4.8
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kenya,KEN,4.192050972,0.599695391,4.967721128,4.213517068,3.837958174,5.647946407,5.114158858,-0.272766327,7.590489473,4.859981043,5.555873013,4.496498285
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kiribati,KIR,-6.385334336,6.742665313,11.26532094,7.088034658,3.749117826,3.479439721,3.264287565,-1.468067181,8.479737871,4.566325931,2.652010875,5.266899264
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Rep.",KOR,9.877552502,9.060833325,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,4.304734819,2.612672192,1.356733243,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kosovo,XKX,..,..,5.916231283,5.571775047,4.825655653,3.406632271,4.75680057,-5.340275478,10.74565608,4.278498958,4.067627014,4.412738288
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kuwait,KWT,-26.22889252,4.694581871,0.592770733,2.926075877,-4.712222701,2.743330539,2.263816906,-4.817789823,1.672636896,6.758667047,-1.667205897,-2.560111133
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kyrgyz Republic,KGZ,5.702796633,5.443336633,3.875825445,4.335855922,4.739937224,3.757910136,4.600625657,-7.148977577,5.507007627,8.9675052,9.013292834,9.040135561
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lao PDR,LAO,6.704578691,5.798782329,7.270065844,7.022836255,6.892530873,6.247960008,5.457735092,0.503031829,2.528351005,2.707426526,3.745681402,4.258257247
